<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
RTS,0,240506,164414,115390,1
RTS,0,240506,164414,115390,1
RTS,0,240506,164414,115390,1
RTS,0,240506,164414,115390,1
RTS,0,240506,164414,115390,1
RTS,0,240506,164414,115390,1
RTS,0,240506,164415,115400,1
RTS,0,240506,164415,115410,1
RTS,0,240506,164415,115420,3
RTS,0,240506,164415,115420,4
RTS,0,240506,164415,115420,5
RTS,0,240506,164415,115420,2
RTS,0,240506,164416,115420,2
RTS,0,240506,164416,115410,2
RTS,0,240506,164416,115410,4
RTS,0,240506,164416,115410,2
RTS,0,240506,164433,115410,1
RTS,0,240506,164434,115400,1
RTS,0,240506,164439,115420,1
RTS,0,240506,164454,115400,1
RTS,0,240506,164455,115410,1
RTS,0,240506,164455,115410,1
RTS,0,240506,164455,115400,1
RTS,0,240506,164455,115400,1
RTS,0,240506,164455,115400,1
RTS,0,240506,164455,115400,1
RTS,0,240506,164455,115400,1
RTS,0,240506,164455,115400,1
RTS,0,240506,164455,115410,1
RTS,0,240506,164455,115410,1
RTS,0,240506,164504,115400,1
RTS,0,240506,164504,115390,1
RTS,0,240506,164506,115400,3
RTS,0,240506,164506,115400,1
RTS,0,240506,164506,115400,1
RTS,0,240506,164506,115400,4
RTS,0,240506,164506,115400,4
RTS,0,240506,164506,115400,2
RTS,0,240506,164506,115400,1
RTS,0,240506,164506,115400,1
RTS,0,240506,164506,115400,1
RTS,0,240506,164507,115410,1
RTS,0,240506,164507,115410,1
RTS,0,240506,164513,115410,1
RTS,0,240506,164515,115420,2
RTS,0,240506,164515,115420,1
RTS,0,240506,164515,115420,1
RTS,0,240506,164520,115420,1
RTS,0,240506,164527,115420,1
RTS,0,240506,164533,115410,1
RTS,0,240506,164535,115410,1
RTS,0,240506,164535,115410,1
RTS,0,240506,164535,115410,1
RTS,0,240506,164535,115410,1
RTS,0,240506,164535,115410,1
RTS,0,240506,164535,115410,1
RTS,0,240506,164535,115410,1
RTS,0,240506,164535,115410,1
RTS,0,240506,164541,115420,1
RTS,0,240506,164543,115420,1
RTS,0,240506,164545,115420,1
RTS,0,240506,164549,115440,2
RTS,0,240506,164549,115440,1
RTS,0,240506,164552,115440,1
RTS,0,240506,164552,115440,1
RTS,0,240506,164554,115450,1
RTS,0,240506,164554,115450,1
RTS,0,240506,164557,115450,1
RTS,0,240506,164557,115450,1
RTS,0,240506,164557,115450,1
RTS,0,240506,164557,115450,1
RTS,0,240506,164601,115450,1
RTS,0,240506,164604,115450,1
RTS,0,240506,164604,115450,1
RTS,0,240506,164604,115450,1
RTS,0,240506,164605,115450,1
RTS,0,240506,164605,115450,1
RTS,0,240506,164605,115450,1
RTS,0,240506,164605,115450,1
RTS,0,240506,164605,115450,1
RTS,0,240506,164605,115450,1
RTS,0,240506,164605,115450,1
RTS,0,240506,164605,115450,1
RTS,0,240506,164605,115450,1
RTS,0,240506,164605,115450,1
RTS,0,240506,164607,115460,1
RTS,0,240506,164607,115460,1
RTS,0,240506,164607,115460,1
RTS,0,240506,164607,115460,1
RTS,0,240506,164608,115470,2
RTS,0,240506,164608,115470,2
RTS,0,240506,164609,115470,1
RTS,0,240506,164611,115460,1
RTS,0,240506,164613,115470,3
RTS,0,240506,164613,115470,1
RTS,0,240506,164613,115470,1
RTS,0,240506,164615,115460,1
RTS,0,240506,164615,115460,1
RTS,0,240506,164615,115460,1
RTS,0,240506,164615,115460,1
RTS,0,240506,164615,115450,1
RTS,0,240506,164615,115450,1
RTS,0,240506,164615,115450,1
RTS,0,240506,164615,115450,1
RTS,0,240506,164629,115470,1
RTS,0,240506,164631,115460,1
RTS,0,240506,164632,115450,1
RTS,0,240506,164632,115460,1
RTS,0,240506,164640,115460,1
RTS,0,240506,164644,115460,1
RTS,0,240506,164645,115460,1
RTS,0,240506,164647,115440,1
RTS,0,240506,164656,115440,1
RTS,0,240506,164656,115430,1
RTS,0,240506,164656,115430,1
RTS,0,240506,164656,115430,1
RTS,0,240506,164656,115430,1
RTS,0,240506,164656,115430,1
RTS,0,240506,164656,115430,1
RTS,0,240506,164656,115430,1
RTS,0,240506,164707,115460,3
RTS,0,240506,164707,115460,4
RTS,0,240506,164707,115460,2
RTS,0,240506,164707,115460,1
RTS,0,240506,164710,115460,1
RTS,0,240506,164711,115460,1
RTS,0,240506,164712,115470,1
RTS,0,240506,164712,115470,1
RTS,0,240506,164712,115470,1
RTS,0,240506,164712,115470,1
RTS,0,240506,164736,115460,1
RTS,0,240506,164736,115460,1
RTS,0,240506,164736,115460,1
RTS,0,240506,164736,115460,1
RTS,0,240506,164736,115450,1
RTS,0,240506,164736,115450,1
RTS,0,240506,164736,115450,1
RTS,0,240506,164736,115450,1
RTS,0,240506,164749,115440,1
RTS,0,240506,164803,115430,1
RTS,0,240506,164804,115440,1
RTS,0,240506,164809,115440,1
RTS,0,240506,164810,115460,1
RTS,0,240506,164812,115460,1
RTS,0,240506,164814,115470,1
RTS,0,240506,164815,115470,1
RTS,0,240506,164816,115470,1
RTS,0,240506,164829,115460,1
RTS,0,240506,164829,115460,1
RTS,0,240506,164829,115460,1
RTS,0,240506,164829,115460,1
RTS,0,240506,164829,115460,1
RTS,0,240506,164829,115460,1
RTS,0,240506,164829,115460,1
RTS,0,240506,164829,115450,13
RTS,0,240506,164829,115440,1
RTS,0,240506,164829,115440,22
RTS,0,240506,164829,115440,2
RTS,0,240506,164830,115440,1
RTS,0,240506,164836,115430,1
RTS,0,240506,164836,115430,1
RTS,0,240506,164836,115430,1
RTS,0,240506,164836,115430,1
RTS,0,240506,164836,115430,1
RTS,0,240506,164836,115430,1
RTS,0,240506,164836,115420,1
RTS,0,240506,164837,115430,1
RTS,0,240506,164842,115440,4
RTS,0,240506,164848,115430,1
RTS,0,240506,164848,115430,1
RTS,0,240506,164917,115430,1
RTS,0,240506,164917,115430,1
RTS,0,240506,164917,115430,1
RTS,0,240506,164917,115430,1
RTS,0,240506,164917,115430,1
RTS,0,240506,164917,115430,1
RTS,0,240506,164917,115430,1
RTS,0,240506,164917,115430,1
RTS,0,240506,164924,115430,1
RTS,0,240506,164924,115430,1
RTS,0,240506,164924,115430,1
RTS,0,240506,164924,115420,1
RTS,0,240506,164925,115420,3
RTS,0,240506,164927,115410,1
RTS,0,240506,164927,115410,1
RTS,0,240506,164951,115420,3
RTS,0,240506,164951,115420,1
RTS,0,240506,164951,115420,2
RTS,0,240506,164957,115420,1
RTS,0,240506,164957,115410,1
RTS,0,240506,164957,115410,1
RTS,0,240506,164957,115410,1
RTS,0,240506,164957,115410,1
RTS,0,240506,164957,115410,1
RTS,0,240506,164957,115410,1
RTS,0,240506,164957,115410,1
RTS,0,240506,164958,115420,3
RTS,0,240506,165000,115430,1
RTS,0,240506,165001,115430,1
RTS,0,240506,165001,115430,1
RTS,0,240506,165005,115430,1
RTS,0,240506,165005,115430,2
RTS,0,240506,165006,115430,1
RTS,0,240506,165008,115440,3
RTS,0,240506,165024,115440,1
RTS,0,240506,165026,115430,1
RTS,0,240506,165037,115440,1
RTS,0,240506,165037,115440,1
RTS,0,240506,165037,115440,1
RTS,0,240506,165037,115440,1
RTS,0,240506,165037,115430,1
RTS,0,240506,165037,115430,1
RTS,0,240506,165037,115430,1
RTS,0,240506,165037,115430,1
RTS,0,240506,165038,115440,3
RTS,0,240506,165042,115440,4
RTS,0,240506,165042,115440,1
RTS,0,240506,165045,115440,3
RTS,0,240506,165045,115430,1
RTS,0,240506,165046,115430,3
RTS,0,240506,165047,115440,3
RTS,0,240506,165104,115450,1
RTS,0,240506,165104,115460,3
RTS,0,240506,165104,115460,1
RTS,0,240506,165105,115460,1
RTS,0,240506,165105,115460,1
RTS,0,240506,165105,115460,1
RTS,0,240506,165105,115460,1
RTS,0,240506,165115,115460,1
RTS,0,240506,165115,115470,3
RTS,0,240506,165118,115450,1
RTS,0,240506,165118,115450,1
RTS,0,240506,165118,115450,1
RTS,0,240506,165118,115450,1
RTS,0,240506,165118,115450,1
RTS,0,240506,165118,115440,1
RTS,0,240506,165118,115440,1
RTS,0,240506,165118,115440,1
RTS,0,240506,165124,115440,1
RTS,0,240506,165135,115450,2
RTS,0,240506,165135,115450,1
RTS,0,240506,165147,115450,1
RTS,0,240506,165154,115460,1
RTS,0,240506,165154,115460,1
RTS,0,240506,165154,115460,1
RTS,0,240506,165158,115450,1
RTS,0,240506,165158,115440,1
RTS,0,240506,165158,115440,1
RTS,0,240506,165158,115440,1
RTS,0,240506,165158,115440,1
RTS,0,240506,165158,115440,1
RTS,0,240506,165158,115430,1
RTS,0,240506,165158,115430,1
RTS,0,240506,165204,115430,1
RTS,0,240506,165204,115450,4
RTS,0,240506,165204,115440,1
RTS,0,240506,165204,115450,1
RTS,0,240506,165204,115450,2
RTS,0,240506,165238,115450,1
RTS,0,240506,165238,115450,1
RTS,0,240506,165238,115450,1
RTS,0,240506,165238,115450,1
RTS,0,240506,165238,115450,1
RTS,0,240506,165238,115450,1
RTS,0,240506,165238,115450,1
RTS,0,240506,165238,115450,1
RTS,0,240506,165240,115460,1
RTS,0,240506,165243,115450,1
RTS,0,240506,165243,115450,1
RTS,0,240506,165300,115460,1
RTS,0,240506,165300,115460,3
RTS,0,240506,165300,115460,1
RTS,0,240506,165301,115460,2
RTS,0,240506,165302,115460,1
RTS,0,240506,165302,115460,3
RTS,0,240506,165302,115460,1
RTS,0,240506,165302,115460,1
RTS,0,240506,165302,115460,1
RTS,0,240506,165302,115460,2
RTS,0,240506,165302,115460,1
RTS,0,240506,165302,115460,1
RTS,0,240506,165302,115460,2
RTS,0,240506,165302,115460,1
RTS,0,240506,165302,115460,3
RTS,0,240506,165302,115470,1
RTS,0,240506,165302,115470,1
RTS,0,240506,165302,115470,1
RTS,0,240506,165303,115470,2
RTS,0,240506,165303,115470,1
RTS,0,240506,165303,115470,1
RTS,0,240506,165303,115470,2
RTS,0,240506,165303,115470,2
RTS,0,240506,165303,115470,2
RTS,0,240506,165303,115470,2
RTS,0,240506,165303,115470,1
RTS,0,240506,165303,115470,1
RTS,0,240506,165303,115470,2
RTS,0,240506,165303,115470,1
RTS,0,240506,165303,115480,2
RTS,0,240506,165303,115480,2
RTS,0,240506,165303,115480,1
RTS,0,240506,165303,115480,1
RTS,0,240506,165303,115480,1
RTS,0,240506,165303,115480,1
RTS,0,240506,165303,115480,1
RTS,0,240506,165303,115480,1
RTS,0,240506,165303,115480,1
RTS,0,240506,165303,115480,1
RTS,0,240506,165304,115490,1
RTS,0,240506,165304,115490,1
RTS,0,240506,165304,115490,2
RTS,0,240506,165304,115490,1
RTS,0,240506,165312,115490,1
RTS,0,240506,165314,115490,1
RTS,0,240506,165316,115480,1
RTS,0,240506,165319,115480,1
RTS,0,240506,165319,115480,1
RTS,0,240506,165319,115480,1
RTS,0,240506,165319,115480,1
RTS,0,240506,165319,115480,1
RTS,0,240506,165319,115480,1
RTS,0,240506,165319,115470,1
RTS,0,240506,165319,115470,1
RTS,0,240506,165319,115490,1
RTS,0,240506,165322,115470,1
RTS,0,240506,165339,115490,1
RTS,0,240506,165341,115480,1
RTS,0,240506,165346,115490,1
RTS,0,240506,165359,115480,1
RTS,0,240506,165359,115480,1
RTS,0,240506,165359,115480,1
RTS,0,240506,165359,115480,1
RTS,0,240506,165359,115480,1
RTS,0,240506,165359,115480,1
RTS,0,240506,165359,115470,1
RTS,0,240506,165359,115470,1
RTS,0,240506,165401,115470,1
RTS,0,240506,165416,115480,1
RTS,0,240506,165420,115480,1
RTS,0,240506,165422,115490,1
RTS,0,240506,165426,115490,1
RTS,0,240506,165426,115500,1
RTS,0,240506,165426,115500,1
RTS,0,240506,165426,115500,1
RTS,0,240506,165426,115500,1
RTS,0,240506,165426,115500,1
RTS,0,240506,165509,115490,1
RTS,0,240506,165516,115500,1
RTS,0,240506,165516,115500,4
RTS,0,240506,165536,115490,1
RTS,0,240506,165536,115490,2
RTS,0,240506,165536,115490,3
RTS,0,240506,165546,115480,1
RTS,0,240506,165551,115490,1
RTS,0,240506,165604,115470,2
RTS,0,240506,165620,115490,1
RTS,0,240506,165620,115490,2
RTS,0,240506,165620,115490,1
RTS,0,240506,165622,115490,1
RTS,0,240506,165702,115490,3
RTS,0,240506,165702,115490,1
RTS,0,240506,165703,115490,3
RTS,0,240506,165703,115490,3
RTS,0,240506,165706,115490,1
RTS,0,240506,165712,115490,1
